 WL(um) SSA AOD ASYM FACTOR SURF_ALB RREAL RIMAG
           1   3.92156862745098       0.813910847479608     
  4.835276792706589E-002  0.682260687827703       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           2   3.77358490566038       0.813910847479608     
  5.044660490613982E-002  0.682952542646732       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           3   3.63636363636364       0.813910847479608     
  5.254487442390036E-002  0.683830096830001       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           4   3.50877192982456       0.813910847479608     
  5.465729841799580E-002  0.684925708869908       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           5   3.38983050847458       0.813910847479608     
  5.678387688842605E-002  0.686195710027311       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           6   3.27868852459016       0.813910847479608     
  5.892460983519118E-002  0.687599030231388       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           7   3.17460317460317       0.813910847479608     
  6.107949725829119E-002  0.689097666796110       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           8   3.07692307692308       0.813910847479608     
  6.324853915772603E-002  0.690657017942382       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
           9   2.98507462686567       0.813910847479608     
  6.542691895873003E-002  0.692205106267382       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          10   2.89855072463768       0.813910847479608     
  6.728397935921136E-002  0.691068994251549       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          11   2.81690140845070       0.813910847479608     
  6.913547558830163E-002  0.690082579731536       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          12   2.73972602739726       0.813910847479608     
  7.098140764600083E-002  0.689229580858758       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          13   2.66666666666667       0.813910847479608     
  7.282177553230898E-002  0.688493921809933       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          14   2.59740259740260       0.813910847479608     
  7.465657924722612E-002  0.687859921731495       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          15   2.53164556962025       0.813910847479608     
  7.648581879075218E-002  0.687312461208308       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          16   2.46913580246914       0.813910847479608     
  7.830949416288717E-002  0.686837125078515       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          17   2.40963855421687       0.813910847479608     
  8.012760536363110E-002  0.686420321028262       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          18   2.35294117647059       0.813910847479608     
  8.194015239298399E-002  0.686049373987859       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          19   2.29885057471264       0.813910847479608     
  8.374713525094585E-002  0.685712596896596       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          20   2.24719101123596       0.813910847479608     
  8.550874697860755E-002  0.684381221371533       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          21   2.19780219780220       0.813910847479608     
  8.723163156138265E-002  0.682335389551248       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          22   2.15053763440860       0.813910847479608     
  8.894578382357977E-002  0.680370244371429       9.480200000000000E-002
   1.46050945657896       2.348521488840078E-002
          23   2.10526315789474       0.813910847479608     
  9.065120376519893E-002  0.678480853149770       9.672061976369495E-002
   1.46050945657896       2.348521488840078E-002
          24   2.06185567010309       0.813910847479608     
  9.234789138624019E-002  0.676662317098650       0.100087357668841     
   1.46050945657896       2.348521488840078E-002
          25   2.02020202020202       0.813910847479608     
  9.403584668670341E-002  0.674909817470928       0.103318065759637     
   1.46050945657896       2.348521488840078E-002
          26   1.98019801980198       0.813910847479608     
  9.571506966658867E-002  0.673218657199494       0.106420825015155     
   1.46050945657896       2.348521488840078E-002
          27   1.94174757281553       0.813910847479608     
  9.738556032589599E-002  0.671584297799464       0.109403088765603     
   1.46050945657896       2.348521488840078E-002
          28   1.90476190476190       0.813910847479608     
  9.904731866462535E-002  0.670002391389299       0.112271742468416     
   1.46050945657896       2.348521488840078E-002
          29   1.86915887850467       0.813910847479608     
  0.100700344682777       0.668468807772303       0.115033156780469     
   1.46050945657896       2.348521488840078E-002
          30   1.83486238532110       0.813910847479608     
  0.102344638380350       0.666979656601152       0.117693234787493     
   1.46050945657896       2.348521488840078E-002
          31   1.80180180180180       0.813910847479608     
  0.103980199757346       0.665531304724034       0.120257454127597     
   1.46050945657896       2.348521488840078E-002
          32   1.76991150442478       0.813910847479608     
  0.105607028813763       0.664120388880171       0.122730904641503     
   1.46050945657896       2.348521488840078E-002
          33   1.73913043478261       0.813910847479608     
  0.107225125549603       0.662743823973855       0.125118322094055     
   1.46050945657896       2.348521488840078E-002
          34   1.70940170940171       0.813910847479608     
  0.109012600979013       0.660680363844940       0.127424118437118     
   1.46050945657896       2.348521488840078E-002
          35   1.68067226890756       0.813910847479608     
  0.110828506285838       0.658553063988925       0.129652409020751     
   1.46050945657896       2.348521488840078E-002
          36   1.65289256198347       0.813910847479608     
  0.112642813005846       0.656486306055038       0.131807037105751     
   1.46050945657896       2.348521488840078E-002
          37   1.62601626016260       0.813910847479608     
  0.114455521139039       0.654478891413055       0.134291339024390     
   1.46050945657896       2.348521488840078E-002
          38   1.60000000000000       0.813910847479608     
  0.116266630685416       0.652529601250414       0.137052900000000     
   1.46050945657896       2.348521488840078E-002
          39   1.57480314960630       0.813910847479608     
  0.118076141644977       0.650637205682028       0.139727482677165     
   1.46050945657896       2.348521488840078E-002
          40   1.55038759689922       0.813910847479608     
  0.119884054017722       0.648800472012955       0.142319132558140     
